 Source Port, Destination Port,Flow Bytes/s, Flow Duration, SYN Flag Count,Total Length of Fwd Packets, Protocol, Label
43777,43777,1.718907673,55849422,0,72,6,Syn
45451,18363,12000000,1,0,12,6,Syn
8091,56100,186046.5116,129,0,12,6,Syn
59492,48514,250000,48,0,12,6,Syn
24237,46699,237623.7624,101,0,12,6,Syn
24992,18590,12000000,1,0,12,6,Syn
20800,54268,226415.0943,106,0,12,6,Syn
61701,25170,244897.9592,98,0,12,6,Syn
24935,31343,205128.2051,117,0,12,6,Syn
22814,36014,216216.2162,111,0,12,6,Syn
47559,64904,235294.1176,102,0,12,6,Syn
30691,30691,1.341845329,35771634,0,36,6,Syn
59104,60908,240000,50,0,12,6,Syn
31162,23621,235294.1176,102,0,12,6,Syn
64427,47886,6000000,2,0,12,6,Syn
61473,33370,237623.7624,101,0,12,6,Syn
56832,59886,12000000,1,0,12,6,Syn
53225,41125,216216.2162,111,0,12,6,Syn
22894,41854,228571.4286,105,0,12,6,Syn
22864,62794,235294.1176,51,0,12,6,Syn
50786,60067,12000000,1,0,12,6,Syn
5356,58245,12000000,1,0,12,6,Syn
28279,28279,1.858276767,38745574,0,48,6,Syn
10492,12252,235294.1176,102,0,12,6,Syn
63364,25676,12000000,1,0,12,6,Syn
62772,61086,233009.7087,103,0,12,6,Syn
14471,64884,224299.0654,107,0,12,6,Syn
31479,6088,12000000,1,0,12,6,Syn
44772,36855,12000000,1,0,12,6,Syn
45764,5674,12000000,1,0,12,6,Syn
61380,53838,160000,150,0,12,6,Syn
54038,12119,258064.5161,93,0,12,6,Syn
63480,15917,12000000,1,0,12,6,Syn
32174,52091,230769.2308,104,0,12,6,Syn
20650,22577,12000000,1,0,12,6,Syn
7956,10740,222222.2222,108,0,12,6,Syn
61334,38153,12000000,1,0,12,6,Syn
63282,55780,12000000,1,0,12,6,Syn
33327,60513,12000000,1,0,12,6,Syn
49483,3531,12000000,1,0,12,6,Syn
6058,40301,12000000,1,0,12,6,Syn
34429,29783,187500,128,0,12,6,Syn
49842,59078,242424.2424,99,0,12,6,Syn
34246,10269,203389.8305,118,0,12,6,Syn
26601,52029,12000000,1,0,12,6,Syn
40949,10353,12000000,1,0,12,6,Syn
43774,8192,216216.2162,111,0,12,6,Syn
26835,64516,252631.5789,95,0,12,6,Syn
27378,40683,12000000,1,0,12,6,Syn
52233,50365,212389.3805,113,0,12,6,Syn
49357,21055,208695.6522,115,0,12,6,Syn
35660,26927,250000,48,0,12,6,Syn
37349,11744,244897.9592,98,0,12,6,Syn
60779,10247,12000000,1,0,12,6,Syn
22033,63931,6000000,2,0,12,6,Syn
24825,28706,240000,100,0,12,6,Syn
56163,31535,12000000,1,0,12,6,Syn
12919,46083,12000000,1,0,12,6,Syn
26110,45766,12000000,1,0,12,6,Syn
38449,48457,230769.2308,104,0,12,6,Syn
15490,22962,12000000,1,0,12,6,Syn
56497,19077,12000000,1,0,12,6,Syn
31917,56701,250000,48,0,12,6,Syn
6210,41394,263736.2637,91,0,12,6,Syn
59827,11154,12000000,1,0,12,6,Syn
9609,10295,233009.7087,103,0,12,6,Syn
45073,48865,240000,50,0,12,6,Syn
44957,53621,12000000,1,0,12,6,Syn
39229,55465,12000000,1,0,12,6,Syn
49662,44321,12000000,1,0,12,6,Syn
24510,43745,12000000,1,0,12,6,Syn
65429,45546,175182.4818,137,0,12,6,Syn
13978,13780,230769.2308,104,0,12,6,Syn
11662,64406,12000000,1,0,12,6,Syn
41596,45037,216216.2162,111,0,12,6,Syn
57517,22875,12000000,1,0,12,6,Syn
30345,35684,12000000,1,0,12,6,Syn
43732,64158,12000000,1,0,12,6,Syn
59330,32315,12000000,1,0,12,6,Syn
60140,27721,12000000,1,0,12,6,Syn
17398,20667,452830.1887,53,0,12,6,Syn
23225,62905,233009.7087,103,0,12,6,Syn
43790,21682,155844.1558,154,0,12,6,Syn
5688,5688,0.867362118,55340208,0,48,6,Syn
23920,36327,12000000,1,0,12,6,Syn
7341,48311,250000,48,0,12,6,Syn
41999,61161,12000000,1,0,12,6,Syn
11126,58389,235294.1176,51,0,12,6,Syn
50264,29337,12000000,1,0,12,6,Syn
41260,41260,1.397495048,34347170,0,36,6,Syn
62157,40182,12000000,1,0,12,6,Syn
16003,60518,244897.9592,49,0,12,6,Syn
36006,18418,240000,100,0,12,6,Syn
63735,24620,260869.5652,46,0,12,6,Syn
51301,20441,242424.2424,99,0,12,6,Syn
37767,27011,12000000,1,0,12,6,Syn
51443,51443,1.505245819,39860599,0,48,6,Syn
25695,25695,1.310330024,45789991,0,36,6,Syn
43816,43816,1.147536952,52285898,0,36,6,Syn
57368,57368,2.484260933,62795336,0,96,6,Syn
11770,58365,387096.7742,62,0,12,6,Syn
15810,35478,224299.0654,107,0,12,6,Syn
32674,61682,255319.1489,47,0,12,6,Syn
19849,22237,240000,100,0,12,6,Syn
48275,48275,2.156991058,27816527,0,36,6,Syn
47414,37289,444444.4444,54,0,12,6,Syn
60484,36983,172661.8705,139,0,12,6,Syn
53454,63912,12000000,1,0,12,6,Syn
58515,33421,12000000,1,0,12,6,Syn
29754,60775,12000000,1,0,12,6,Syn
44825,44825,1.50498734,39867445,0,48,6,Syn
41677,6967,233009.7087,103,0,12,6,Syn
51803,4693,12000000,1,0,12,6,Syn
38584,30810,12000000,1,0,12,6,Syn
42013,42013,1.21587798,49347057,0,48,6,Syn
8290,8290,1.259388399,47642173,0,60,6,Syn
43850,41755,12000000,1,0,12,6,Syn
56087,37752,233009.7087,103,0,12,6,Syn
18570,56215,12000000,1,0,12,6,Syn
45369,8103,315789.4737,76,0,12,6,Syn
28801,23596,12000000,1,0,12,6,Syn
49405,17744,6.693255625,3585699,0,24,6,Syn
22192,11411,12000000,1,0,12,6,Syn
8446,65151,12000000,1,0,12,6,Syn
54696,17784,228571.4286,105,0,12,6,Syn
10818,32240,12000000,1,0,12,6,Syn
40521,40521,1.93945242,43311194,0,60,6,Syn
45551,45551,1.96676632,48811086,0,60,6,Syn
35908,14014,12000000,1,0,12,6,Syn
60853,47058,206896.5517,116,0,12,6,Syn
34439,32337,436363.6364,55,0,12,6,Syn
35373,23340,12000000,1,0,12,6,Syn
63602,45082,12000000,1,0,12,6,Syn
5665,5665,1.519818856,39478389,0,48,6,Syn
13473,48155,12000000,1,0,12,6,Syn
47588,52489,240000,100,0,12,6,Syn
21286,3945,12000000,1,0,12,6,Syn
26371,26371,2.279667522,42111404,0,60,6,Syn
40348,39276,12000000,1,0,12,6,Syn
19511,18855,6000000,2,0,12,6,Syn
59635,55047,12000000,1,0,12,6,Syn
16586,36257,242424.2424,99,0,12,6,Syn
13271,4112,12000000,1,0,12,6,Syn
49795,10247,444444.4444,54,0,12,6,Syn
61794,25420,363636.3636,66,0,12,6,Syn
7547,44779,237623.7624,101,0,12,6,Syn
46977,62244,461538.4615,52,0,12,6,Syn
26894,31530,12000000,1,0,12,6,Syn
10148,13227,12000000,1,0,12,6,Syn
6971,55492,6000000,2,0,12,6,Syn
52782,45970,12000000,1,0,12,6,Syn
30177,57835,12000000,2,0,24,6,Syn
43042,45677,260869.5652,46,0,12,6,Syn
22379,11260,216216.2162,111,0,12,6,Syn
32898,32898,2.057452298,34994736,0,48,6,Syn
16223,51626,12000000,1,0,12,6,Syn
14079,63937,307692.3077,39,0,12,6,Syn
33073,16704,6000000,2,0,12,6,Syn
6711,31896,226415.0943,106,0,12,6,Syn
54343,54343,1.358258586,44174210,0,48,6,Syn
53080,20291,235294.1176,51,0,12,6,Syn
47381,58400,444444.4444,54,0,12,6,Syn
17892,32725,12000000,1,0,12,6,Syn
37590,64089,12000000,1,0,12,6,Syn
47896,52502,12000000,1,0,12,6,Syn
61486,51312,12000000,1,0,12,6,Syn
7750,7750,1.528109308,62822731,0,60,6,Syn
47677,47677,0.96883974,61929747,0,60,6,Syn
34821,5077,12000000,1,0,12,6,Syn
20456,35396,244897.9592,49,0,12,6,Syn
22320,63635,250000,48,0,12,6,Syn
43601,55541,12000000,1,0,12,6,Syn
47413,47413,1.397428048,42936021,0,48,6,Syn
10475,12977,12000000,1,0,12,6,Syn
22621,37998,470588.2353,51,0,12,6,Syn
47249,52237,170212.766,141,0,12,6,Syn
42834,39528,242424.2424,99,0,12,6,Syn
46953,11363,12000000,1,0,12,6,Syn
5806,7420,210526.3158,114,0,12,6,Syn
41771,40510,393442.623,61,0,12,6,Syn
45455,20525,12000000,1,0,12,6,Syn
606,33,12000000,1,0,12,6,Syn
30113,30113,1.566729225,61274149,0,72,6,Syn
39693,26443,12000000,1,0,12,6,Syn
59777,59777,1.099709164,65471856,0,60,6,Syn
51008,41050,12000000,1,0,12,6,Syn
46390,46390,0.932500066,64343159,0,60,6,Syn
23020,12414,250000,48,0,12,6,Syn
34335,34335,1.422770421,16868498,0,24,6,Syn
48904,62891,12000000,1,0,12,6,Syn
41888,28687,260869.5652,46,0,12,6,Syn
43492,4689,12000000,1,0,12,6,Syn
60880,14943,12000000,1,0,12,6,Syn
60507,45643,12000000,1,0,12,6,Syn
60997,23365,212389.3805,113,0,12,6,Syn
44675,44198,12000000,1,0,12,6,Syn
43446,38193,12000000,1,0,12,6,Syn
61990,64218,12000000,1,0,12,6,Syn
37484,43274,237623.7624,101,0,12,6,Syn
51810,58063,260869.5652,46,0,12,6,Syn
55549,40289,12000000,1,0,12,6,Syn
33002,19144,12000000,1,0,12,6,Syn
9783,18578,12000000,1,0,12,6,Syn
50871,2596,188976.378,127,0,12,6,Syn
25377,53753,242424.2424,99,0,12,6,Syn
20728,47200,12000000,1,0,12,6,Syn
59408,35124,380952.381,63,0,12,6,Syn
64185,3769,1.901797549,56788379,0,72,6,Syn
29402,25079,12000000,1,0,12,6,Syn
913,45,190476.1905,126,0,12,6,Syn
23979,1330,156862.7451,153,0,12,6,Syn
34314,34314,1.492940763,56264791,0,72,6,Syn
64237,19251,12000000,1,0,12,6,Syn
47630,18022,188976.378,127,0,12,6,Syn
61900,30382,218181.8182,110,0,12,6,Syn
61892,21919,461538.4615,52,0,12,6,Syn
16859,10461,12000000,1,0,12,6,Syn
28981,28981,0.978632497,49048034,0,36,6,Syn
17904,17904,1.505448784,63768360,0,72,6,Syn
35316,55888,12000000,1,0,12,6,Syn
57626,3475,12000000,1,0,12,6,Syn
40096,55318,12000000,1,0,12,6,Syn
35515,30551,12000000,1,0,12,6,Syn
28413,25413,255319.1489,47,0,12,6,Syn
59831,45850,233009.7087,103,0,12,6,Syn
10937,41628,12000000,1,0,12,6,Syn
15666,61923,12000000,1,0,12,6,Syn
21131,35542,12000000,1,0,12,6,Syn
43997,3532,186046.5116,129,0,12,6,Syn
48411,50628,12000000,1,0,12,6,Syn
45119,64036,12000000,1,0,12,6,Syn
27343,16196,12000000,1,0,12,6,Syn
33366,36287,12000000,1,0,12,6,Syn
25117,24501,470588.2353,51,0,12,6,Syn
47645,37108,12000000,1,0,12,6,Syn
36020,9221,250000,48,0,12,6,Syn
62478,62478,1.556149226,53979399,0,60,6,Syn
65264,30157,12000000,1,0,12,6,Syn
29063,29063,1.124464368,64030486,0,60,6,Syn
24789,61516,285714.2857,84,0,12,6,Syn
28256,46905,208695.6522,115,0,12,6,Syn
64441,22812,296296.2963,81,0,12,6,Syn
46173,6295,571428.5714,42,0,12,6,Syn
61289,34720,12000000,1,0,12,6,Syn
63392,41502,12000000,1,0,12,6,Syn
14860,21383,255319.1489,47,0,12,6,Syn
63357,2510,218181.8182,110,0,12,6,Syn
27051,47555,222222.2222,108,0,12,6,Syn
45862,46055,12000000,1,0,12,6,Syn
30968,53290,12000000,1,0,12,6,Syn
39838,21004,214285.7143,112,0,12,6,Syn
32421,30403,184615.3846,130,0,12,6,Syn
33304,18821,12000000,1,0,12,6,Syn
14957,56489,12000000,1,0,12,6,Syn
19997,19997,2.663067598,49566898,0,84,6,Syn
21164,20695,12000000,1,0,12,6,Syn
62364,1948,1.021158981,35254060,0,36,6,Syn
763,1001,452830.1887,53,0,12,6,Syn
35222,39903,235294.1176,102,0,12,6,Syn
59141,58723,6000000,2,0,12,6,Syn
52142,52142,2.08675358,57505592,0,84,6,Syn
62336,62336,1.822362899,52678860,0,60,6,Syn
59667,44809,12000000,1,0,12,6,Syn
40906,40906,1.771597695,47414828,0,60,6,Syn
22122,53529,12000000,1,0,12,6,Syn
30580,30580,3.290775123,25525901,0,48,6,Syn
34393,43417,237623.7624,101,0,12,6,Syn
7013,24794,12000000,1,0,12,6,Syn
45460,17836,235294.1176,102,0,12,6,Syn
41860,52289,392.983069,91607,0,24,6,Syn
60536,62407,12000000,1,0,12,6,Syn
37971,41861,237623.7624,101,0,12,6,Syn
59657,27408,12000000,1,0,12,6,Syn
36129,48041,12000000,1,0,12,6,Syn
58102,31565,12000000,1,0,12,6,Syn
10830,56316,12000000,1,0,12,6,Syn
18404,20402,12000000,1,0,12,6,Syn
61710,61710,1.282879626,56123738,0,60,6,Syn
45291,22953,12000000,1,0,12,6,Syn
47843,60856,12000000,1,0,12,6,Syn
61895,39477,12000000,1,0,12,6,Syn
41310,60526,226415.0943,106,0,12,6,Syn
25824,34643,235294.1176,102,0,12,6,Syn
51056,51056,1.214850187,59266567,0,60,6,Syn
64306,64306,2.779389576,60444927,0,96,6,Syn
45155,5430,255319.1489,47,0,12,6,Syn
42812,19652,233009.7087,103,0,12,6,Syn
27440,20041,230769.2308,104,0,12,6,Syn
63745,57448,12000000,1,0,12,6,Syn
35748,1887,12000000,1,0,12,6,Syn
50810,57958,12000000,1,0,12,6,Syn
15966,4729,12000000,1,0,12,6,Syn
44222,44222,1.101216848,65382218,0,48,6,Syn
22751,24975,12000000,1,0,12,6,Syn
47251,31076,260869.5652,46,0,12,6,Syn
29558,64000,12000000,1,0,12,6,Syn
52952,2536,12000000,1,0,12,6,Syn
63518,6000,235294.1176,102,0,12,6,Syn
60442,8902,444444.4444,54,0,12,6,Syn
18038,39813,12000000,1,0,12,6,Syn
18901,33296,240000,100,0,12,6,Syn
44639,21155,12000000,1,0,12,6,Syn
40183,50833,250000,48,0,12,6,Syn
39187,54843,250000,48,0,12,6,Syn
26423,48218,240000,100,0,12,6,Syn
15694,23193,12000000,1,0,12,6,Syn
19094,54842,255319.1489,47,0,12,6,Syn
47238,34785,224299.0654,107,0,12,6,Syn
19820,58807,393442.623,61,0,12,6,Syn
19964,19964,1.896146957,31643117,0,36,6,Syn
56411,53447,12000000,1,0,12,6,Syn
51113,35612,233009.7087,103,0,12,6,Syn
54385,20996,12000000,1,0,12,6,Syn
35335,35335,1.791386209,46891061,0,60,6,Syn
15062,31103,12000000,1,0,12,6,Syn
20579,44001,12000000,1,0,12,6,Syn
7755,1322,12000000,1,0,12,6,Syn
14791,18933,220183.4862,109,0,12,6,Syn
55323,32027,12000000,1,0,12,6,Syn
24103,24103,1.581057586,60718851,0,60,6,Syn
61068,61068,0.835515537,57449560,0,48,6,Syn
54053,54053,2.210554878,37999509,0,48,6,Syn
6167,50418,12000000,1,0,12,6,Syn
46394,54720,244897.9592,49,0,12,6,Syn
34023,8557,255319.1489,47,0,12,6,Syn
60747,39684,12000000,1,0,12,6,Syn
49878,23746,250000,48,0,12,6,Syn
15194,20715,250000,48,0,12,6,Syn
11062,11062,1.487329095,64545231,0,84,6,Syn
9367,24311,212389.3805,113,0,12,6,Syn
7725,49700,230769.2308,104,0,12,6,Syn
29184,26278,233009.7087,103,0,12,6,Syn
40260,62528,12000000,1,0,12,6,Syn
54215,53630,240000,50,0,12,6,Syn
46823,35471,4000000,3,0,12,6,Syn
49857,56727,12000000,1,0,12,6,Syn
14722,40785,266666.6667,45,0,12,6,Syn
20901,55364,151898.7342,158,0,12,6,Syn
25258,21129,12000000,1,0,12,6,Syn
47646,21363,244897.9592,98,0,12,6,Syn
22521,32840,352941.1765,68,0,12,6,Syn
26516,3614,233009.7087,103,0,12,6,Syn
59021,36664,237623.7624,101,0,12,6,Syn
11264,9401,226415.0943,106,0,12,6,Syn
65453,45281,6000000,2,0,12,6,Syn
57191,3295,230769.2308,52,0,12,6,Syn
13939,7648,452830.1887,53,0,12,6,Syn
11695,9070,12000000,1,0,12,6,Syn
63918,43193,452830.1887,53,0,12,6,Syn
27608,40607,272727.2727,44,0,12,6,Syn
56180,29582,12000000,1,0,12,6,Syn
54356,45594,212389.3805,113,0,12,6,Syn
15902,15902,1.63348963,36731179,0,48,6,Syn
58425,49486,12000000,1,0,12,6,Syn
30659,48256,12000000,1,0,12,6,Syn
21749,59581,12000000,1,0,12,6,Syn
38321,51104,12000000,1,0,12,6,Syn
6414,11871,226415.0943,106,0,12,6,Syn
26221,20642,6000000,2,0,12,6,Syn
18576,51378,12000000,1,0,12,6,Syn
56290,59748,233009.7087,103,0,12,6,Syn
25762,10828,12000000,1,0,12,6,Syn
49312,56398,12000000,1,0,12,6,Syn
46050,31402,12000000,1,0,12,6,Syn
30078,54558,240000,50,0,12,6,Syn
31822,59014,12000000,1,0,12,6,Syn
19559,48923,12000000,1,0,12,6,Syn
36789,2998,12000000,1,0,12,6,Syn
37510,49421,206896.5517,116,0,12,6,Syn
15992,49798,12000000,1,0,12,6,Syn
5712,55583,12000000,1,0,12,6,Syn
49047,51257,250000,48,0,12,6,Syn
37714,37714,1.428702461,41996148,0,48,6,Syn
56166,56166,2.32475324,30971029,0,48,6,Syn
47450,40418,218181.8182,110,0,12,6,Syn
10882,15105,177777.7778,135,0,12,6,Syn
5958,21739,12000000,1,0,12,6,Syn
42384,36782,12000000,1,0,12,6,Syn
64445,60280,6000000,2,0,12,6,Syn
37838,31962,220183.4862,109,0,12,6,Syn
62183,62183,1.340066522,26864338,0,36,6,Syn
41020,7030,12000000,1,0,12,6,Syn
12805,63456,244897.9592,49,0,12,6,Syn
17920,8055,12000000,1,0,12,6,Syn
749,713,12000000,1,0,12,6,Syn
16972,16972,0.694526745,51833857,0,36,6,Syn
8615,16075,311688.3117,77,0,12,6,Syn
60350,62634,12000000,1,0,12,6,Syn
19288,57846,12000000,1,0,12,6,Syn
45148,28359,216216.2162,111,0,12,6,Syn
34962,5570,250000,48,0,12,6,Syn
30180,57445,12000000,1,0,12,6,Syn
62512,6980,6000000,2,0,12,6,Syn
49744,13497,240000,100,0,12,6,Syn
10939,24819,12000000,1,0,12,6,Syn
64335,39768,12000000,1,0,12,6,Syn
51835,9503,240000,100,0,12,6,Syn
62101,20804,12000000,1,0,12,6,Syn
5660,15188,230769.2308,104,0,12,6,Syn
61436,61436,1.999496294,60015115,0,84,6,Syn
19294,34707,183206.1069,131,0,12,6,Syn
45415,39756,428571.4286,56,0,12,6,Syn
61334,26995,12000000,1,0,12,6,Syn
50232,56785,12000000,1,0,12,6,Syn
10634,26629,216216.2162,111,0,12,6,Syn
49405,11416,303797.4684,79,0,12,6,Syn
51137,42707,244897.9592,98,0,12,6,Syn
62088,22067,338028.169,71,0,12,6,Syn
46720,58923,228571.4286,105,0,12,6,Syn
42813,61888,233009.7087,103,0,12,6,Syn
57256,16327,260869.5652,46,0,12,6,Syn
13970,13970,1.949309633,61560256,0,60,6,Syn
43097,56242,12000000,1,0,12,6,Syn
41378,34322,244897.9592,98,0,12,6,Syn
62116,52051,12000000,1,0,12,6,Syn
28780,46515,176470.5882,136,0,12,6,Syn
37319,24156,240000,50,0,12,6,Syn
56382,13113,180451.1278,133,0,12,6,Syn
41454,32324,214285.7143,112,0,12,6,Syn
35177,35177,2.215017439,37922952,0,48,6,Syn
59678,17832,12000000,1,0,12,6,Syn
34415,29866,12000000,1,0,12,6,Syn
595,642,235294.1176,51,0,12,6,Syn
52101,9157,452830.1887,53,0,12,6,Syn
14210,62706,6000000,2,0,12,6,Syn
547,264,285714.2857,84,0,12,6,Syn
9344,1930,12000000,1,0,12,6,Syn
54468,13108,461538.4615,52,0,12,6,Syn
5740,43373,226415.0943,106,0,12,6,Syn
9966,32432,260869.5652,46,0,12,6,Syn
15833,56283,235294.1176,102,0,12,6,Syn
30064,58972,247422.6804,97,0,12,6,Syn
8395,61604,12000000,1,0,12,6,Syn
14786,1918,12000000,1,0,12,6,Syn
49028,48898,237623.7624,101,0,12,6,Syn
58062,16445,12000000,1,0,12,6,Syn
44359,27418,260869.5652,46,0,12,6,Syn
24425,57596,12000000,1,0,12,6,Syn
14502,36189,250000,48,0,12,6,Syn
35408,12607,12000000,1,0,12,6,Syn
39570,25452,255319.1489,47,0,12,6,Syn
19251,22929,203389.8305,118,0,12,6,Syn
10442,40123,12000000,1,0,12,6,Syn
39240,51725,218181.8182,110,0,12,6,Syn
63727,17055,12000000,1,0,12,6,Syn
28536,64065,224299.0654,107,0,12,6,Syn
39597,17398,198347.1074,121,0,12,6,Syn
46249,45022,203389.8305,118,0,12,6,Syn
53814,8893,233009.7087,103,0,12,6,Syn
56813,3516,12000000,1,0,12,6,Syn
8035,48042,12000000,1,0,12,6,Syn
26809,22037,12000000,1,0,12,6,Syn
29717,64263,252631.5789,95,0,12,6,Syn
43040,31981,235294.1176,102,0,12,6,Syn
30406,9269,240000,50,0,12,6,Syn
54329,12536,250000,48,0,12,6,Syn
62022,36795,12000000,1,0,12,6,Syn
59576,22,750.2371358,9863548,0,2886,6,Syn
12752,21074,228571.4286,105,0,12,6,Syn
45249,49290,203389.8305,118,0,12,6,Syn
45199,20264,12000000,1,0,12,6,Syn
36352,36352,3.149979667,19047742,0,36,6,Syn
18583,18583,0.854604529,56166330,0,48,6,Syn
28889,43902,206896.5517,116,0,12,6,Syn
60317,60317,1.432957622,66994305,0,72,6,Syn
50004,45940,12000000,1,0,12,6,Syn
33086,28183,12000000,1,0,12,6,Syn
43974,16951,12000000,1,0,12,6,Syn
42337,50074,12000000,1,0,12,6,Syn
29127,18288,6000000,2,0,12,6,Syn
52968,5761,200000,120,0,12,6,Syn
5195,20611,255319.1489,47,0,12,6,Syn
33557,55913,244897.9592,49,0,12,6,Syn
59525,19854,12000000,1,0,12,6,Syn
39615,6004,222222.2222,108,0,12,6,Syn
45088,39750,6000000,2,0,12,6,Syn
53976,34169,222222.2222,108,0,12,6,Syn
756,267,237623.7624,101,0,12,6,Syn
52314,9081,237623.7624,101,0,12,6,Syn
51601,61529,162162.1622,74,0,12,6,Syn
57051,60742,222222.2222,108,0,12,6,Syn
12101,12101,1.776062934,60808656,0,72,6,Syn
47697,61012,12000000,1,0,12,6,Syn
31913,31317,12000000,1,0,12,6,Syn
9044,49121,12000000,1,0,12,6,Syn
56781,61035,180451.1278,133,0,12,6,Syn
63902,35259,240000,100,0,12,6,Syn
757,65,240000,100,0,12,6,Syn
53004,11135,12000000,1,0,12,6,Syn
7010,13599,12000000,1,0,12,6,Syn
17698,57686,21.42160941,1120364,0,24,6,Syn
45642,8362,12000000,1,0,12,6,Syn
40964,26716,12000000,1,0,12,6,Syn
45405,10608,12000000,1,0,12,6,Syn
36000,42374,421052.6316,57,0,12,6,Syn
46267,26390,12000000,1,0,12,6,Syn
47017,5788,328767.1233,73,0,12,6,Syn
20479,27835,244897.9592,98,0,12,6,Syn
17965,57194,12000000,1,0,12,6,Syn
36890,26532,12000000,1,0,12,6,Syn
15222,7910,167832.1678,143,0,12,6,Syn
14607,24856,244897.9592,98,0,12,6,Syn
31471,31471,1.309099502,36666426,0,36,6,Syn
20523,20523,1.501728903,39953949,0,48,6,Syn
61171,45824,12000000,1,0,12,6,Syn
642,677,12000000,1,0,12,6,Syn
40697,14049,12000000,1,0,12,6,Syn
25518,25518,2.098775181,34305723,0,48,6,Syn
33935,62103,12000000,1,0,12,6,Syn
42977,38540,193548.3871,124,0,12,6,Syn
46240,15755,585365.8537,41,0,12,6,Syn
22417,12883,244897.9592,98,0,12,6,Syn
56810,65532,216216.2162,111,0,12,6,Syn
62177,12001,222222.2222,108,0,12,6,Syn
56407,18883,12000000,1,0,12,6,Syn
39381,27518,12000000,1,0,12,6,Syn
32545,37965,12000000,1,0,12,6,Syn
33248,33248,0.981282863,61144449,0,60,6,Syn
23036,62134,12000000,1,0,12,6,Syn
31726,6959,12000000,1,0,12,6,Syn
5650,59998,470588.2353,51,0,12,6,Syn
48109,11161,12000000,1,0,12,6,Syn
9826,43786,244897.9592,98,0,12,6,Syn
65222,60268,12000000,1,0,12,6,Syn
51581,51581,1.589630548,60391391,0,72,6,Syn
15611,25520,12000000,1,0,12,6,Syn
29387,9594,224299.0654,107,0,12,6,Syn
36103,18876,164383.5616,73,0,12,6,Syn
30364,2454,12000000,1,0,12,6,Syn
62101,26269,12000000,1,0,12,6,Syn
46866,33566,233009.7087,103,0,12,6,Syn
37526,51779,12000000,1,0,12,6,Syn
57476,63949,461538.4615,52,0,12,6,Syn
55178,22,192.3458838,40479161,0,2022,6,Syn
60891,14393,12000000,1,0,12,6,Syn
16911,18683,12000000,1,0,12,6,Syn
24232,11140,235294.1176,102,0,12,6,Syn
59404,42352,12000000,1,0,12,6,Syn
17321,63302,250000,48,0,12,6,Syn
19153,2238,12000000,1,0,12,6,Syn
46505,20815,240000,100,0,12,6,Syn
40414,54515,12000000,1,0,12,6,Syn
35102,62792,244897.9592,49,0,12,6,Syn
39461,54596,117073.1707,205,0,12,6,Syn
23686,23686,2.037930029,52994950,0,72,6,Syn
39166,16671,244897.9592,49,0,12,6,Syn
52803,13545,12000000,1,0,12,6,Syn
30865,23285,338028.169,71,0,12,6,Syn
33806,2900,12000000,1,0,12,6,Syn
41805,51551,226415.0943,106,0,12,6,Syn
33902,61859,12000000,1,0,12,6,Syn
7107,7107,2.792828343,25780317,0,48,6,Syn
7034,41140,214285.7143,112,0,12,6,Syn
57169,40577,12000000,1,0,12,6,Syn
35944,48882,250000,48,0,12,6,Syn
44598,44598,1.662471005,43309026,0,48,6,Syn
25055,61705,250000,48,0,12,6,Syn
34482,65072,198347.1074,121,0,12,6,Syn
11583,28152,240000,100,0,12,6,Syn
50323,17062,387096.7742,62,0,12,6,Syn
62399,55336,369230.7692,65,0,12,6,Syn
51516,19673,12000000,1,0,12,6,Syn
58148,27886,12000000,1,0,12,6,Syn
40351,49536,244897.9592,98,0,12,6,Syn
42855,24857,237623.7624,101,0,12,6,Syn
61806,1390,1.885041413,57293171,0,72,6,Syn
15809,31608,244897.9592,49,0,12,6,Syn
58686,25777,208695.6522,115,0,12,6,Syn
37694,3715,328767.1233,73,0,12,6,Syn
61464,7071,12000000,1,0,12,6,Syn
65421,30469,237623.7624,101,0,12,6,Syn
28466,36036,12000000,1,0,12,6,Syn
9699,9699,1.559089208,38484007,0,36,6,Syn
60548,12085,12000000,1,0,12,6,Syn
23718,37650,444444.4444,54,0,12,6,Syn
37573,61966,250000,48,0,12,6,Syn
43600,46237,342857.1429,70,0,12,6,Syn
64328,23891,240000,50,0,12,6,Syn
16599,16599,0.828047744,57967672,0,48,6,Syn
61510,29391,12000000,1,0,12,6,Syn
52692,19329,333333.3333,72,0,12,6,Syn
58836,50598,260869.5652,46,0,12,6,Syn
11775,51033,428571.4286,56,0,12,6,Syn
57380,63210,342857.1429,70,0,12,6,Syn
38183,21262,12000000,1,0,12,6,Syn
36979,47164,12000000,1,0,12,6,Syn
63707,8914,12000000,1,0,12,6,Syn
5133,18665,12000000,1,0,12,6,Syn
58364,8370,266666.6667,45,0,12,6,Syn
11878,10284,260869.5652,46,0,12,6,Syn
11026,63514,6000000,2,0,12,6,Syn
26252,14726,6000000,2,0,12,6,Syn
57486,46762,235294.1176,51,0,12,6,Syn
51375,40810,12000000,1,0,12,6,Syn
41566,6908,235294.1176,102,0,12,6,Syn
44942,54800,12000000,1,0,12,6,Syn
31322,25659,12000000,1,0,12,6,Syn
