FwdPacketLengthMax,Total Length of Fwd Packets,Flow Bytes/s, Protocol, Source Port, ACK Flag Count, Flow Duration, Label
6,12,12000000,6,30609,1,1,Syn
6,12,244897.9592,6,47497,1,49,Syn
6,12,208695.6522,6,48564,1,115,Syn
6,12,12000000,6,60659,1,1,Syn
6,12,6000000,6,43339,1,2,Syn
6,12,333333.3333,6,20931,1,72,Syn
6,72,1.428905934,6,37184,1,58786235,Syn
6,12,12000000,6,55990,1,1,Syn
6,12,12000000,6,35287,1,1,Syn
6,12,12000000,6,46792,1,1,Syn
6,12,250000,6,51940,1,48,Syn
6,12,12000000,6,63064,1,1,Syn
6,12,250000,6,63827,1,48,Syn
6,12,12000000,6,22822,1,1,Syn
6,60,1.346743406,6,734,1,53462300,Syn
6,12,12000000,6,31341,1,1,Syn
6,12,214285.7143,6,13454,1,112,Syn
6,12,275862.069,6,60722,1,87,Syn
6,12,250000,6,64632,1,48,Syn
6,12,240000,6,27847,1,100,Syn
6,12,12000000,6,62633,1,1,Syn
6,12,489795.9184,6,51912,1,49,Syn
6,12,237623.7624,6,64264,1,101,Syn
6,12,210526.3158,6,17372,1,114,Syn
6,12,260869.5652,6,15609,1,46,Syn
6,12,220183.4862,6,39060,1,109,Syn
6,12,311688.3117,6,34921,1,77,Syn
6,12,12000000,6,49347,1,1,Syn
6,12,461538.4615,6,12129,1,52,Syn
6,12,12000000,6,15177,1,1,Syn
6,12,228571.4286,6,59758,1,105,Syn
6,12,12000000,6,34373,1,1,Syn
6,12,208695.6522,6,34896,1,115,Syn
6,48,2.566447372,6,46451,1,28054345,Syn
6,12,12000000,6,48122,1,1,Syn
6,12,235294.1176,6,46297,1,102,Syn
6,12,296296.2963,6,52427,1,81,Syn
6,12,12000000,6,21232,1,1,Syn
6,12,240000,6,33171,1,50,Syn
6,12,12000000,6,62364,1,1,Syn
6,12,12000000,6,64591,1,1,Syn
6,12,233009.7087,6,60912,1,103,Syn
6,12,12000000,6,58190,1,1,Syn
6,12,12000000,6,25337,1,1,Syn
6,12,12000000,6,61567,1,1,Syn
6,24,10.91728383,6,11445,1,2198349,Syn
6,12,6000000,6,57561,1,2,Syn
6,12,233009.7087,6,50151,1,103,Syn
6,12,12000000,6,12854,1,1,Syn
6,12,12000000,6,57436,1,1,Syn
6,12,216216.2162,6,40450,1,111,Syn
6,12,12000000,6,12923,1,1,Syn
6,12,12000000,6,6071,1,1,Syn
6,12,12000000,6,8001,1,1,Syn
6,12,12000000,6,64920,1,1,Syn
6,36,1.299737854,6,24491,1,27697893,Syn
6,12,206896.5517,6,43725,1,116,Syn
6,12,195121.9512,6,61717,1,123,Syn
6,12,214285.7143,6,62404,1,112,Syn
6,24,22.8286831,6,41563,1,1051309,Syn
6,12,228571.4286,6,12011,1,105,Syn
6,12,3428571.429,6,46431,1,7,Syn
6,12,12000000,6,26421,1,1,Syn
6,12,235294.1176,6,33694,1,102,Syn
6,12,12000000,6,16268,1,1,Syn
6,12,242424.2424,6,32636,1,99,Syn
6,12,6000000,6,19805,1,2,Syn
6,12,12000000,6,62154,1,1,Syn
6,12,436363.6364,6,59112,1,55,Syn
6,12,250000,6,30489,1,48,Syn
6,12,375000,6,33869,1,64,Syn
6,12,237623.7624,6,36652,1,101,Syn
6,12,222222.2222,6,7424,1,108,Syn
6,12,135593.2203,6,25748,1,177,Syn
6,12,428571.4286,6,63231,1,56,Syn
6,24,3.428657145,6,9762,1,6999825,Syn
6,12,233009.7087,6,62583,1,103,Syn
6,12,12000000,6,12871,1,1,Syn
6,12,205128.2051,6,51788,1,117,Syn
6,12,201680.6723,6,45095,1,119,Syn
6,12,12000000,6,47020,1,1,Syn
6,12,240000,6,8792,1,100,Syn
6,12,244897.9592,6,683,1,49,Syn
6,12,244897.9592,6,47714,1,49,Syn
6,84,1.560578222,6,9812,1,69205118,Syn
6,72,1.215272169,6,59458,1,69120319,Syn
6,12,12000000,6,10940,1,1,Syn
6,12,228571.4286,6,48658,1,105,Syn
6,12,6000000,6,22604,1,2,Syn
6,12,235294.1176,6,52599,1,102,Syn
6,12,275862.069,6,49963,1,87,Syn
6,12,228571.4286,6,19895,1,105,Syn
6,48,1.698414516,6,26909,1,35327065,Syn
6,12,250000,6,5657,1,48,Syn
6,12,240000,6,64298,1,50,Syn
6,12,400000,6,36313,1,60,Syn
6,36,1.194219856,6,5489,1,40193604,Syn
6,12,190476.1905,6,65159,1,126,Syn
6,12,149068.323,6,39500,1,161,Syn
6,12,250000,6,35034,1,48,Syn
6,12,470588.2353,6,55211,1,51,Syn
6,12,218181.8182,6,55340,1,110,Syn
6,12,12000000,6,6699,1,1,Syn
6,12,12000000,6,31315,1,1,Syn
6,12,12000000,6,62363,1,1,Syn
6,12,233009.7087,6,8733,1,103,Syn
6,24,716.4392967,6,5660,1,33499,Syn
6,12,12000000,6,17941,1,1,Syn
6,12,228571.4286,6,22854,1,105,Syn
6,12,218181.8182,6,61862,1,110,Syn
6,12,6000000,6,58348,1,2,Syn
6,12,235294.1176,6,58081,1,102,Syn
6,12,12000000,6,18359,1,1,Syn
6,12,12000000,6,40854,1,1,Syn
6,12,179104.4776,6,60738,1,134,Syn
6,60,2.326161245,6,39277,1,41269710,Syn
6,12,12000000,6,37538,1,1,Syn
6,12,260869.5652,6,41165,1,92,Syn
6,12,222222.2222,6,19495,1,108,Syn
6,12,196721.3115,6,54115,1,122,Syn
6,12,12000000,6,40986,1,1,Syn
6,12,12000000,6,47365,1,1,Syn
6,12,12000000,6,13349,1,1,Syn
6,12,255319.1489,6,12331,1,94,Syn
6,12,12000000,6,33956,1,1,Syn
6,12,452830.1887,6,51846,1,53,Syn
6,12,240000,6,31341,1,100,Syn
6,12,12000000,6,31985,1,1,Syn
6,12,193548.3871,6,65008,1,124,Syn
6,12,307692.3077,6,38922,1,78,Syn
6,12,250000,6,63338,1,48,Syn
6,12,192000,6,9780,1,125,Syn
6,12,12000000,6,12880,1,1,Syn
6,12,12000000,6,64337,1,1,Syn
6,12,12000000,6,17556,1,1,Syn
6,12,12000000,6,60948,1,1,Syn
6,12,12000000,6,19224,1,1,Syn
6,12,12000000,6,19477,1,1,Syn
6,12,212389.3805,6,15194,1,113,Syn
6,12,12000000,6,41594,1,1,Syn
6,12,12000000,6,8354,1,1,Syn
6,12,12000000,6,13191,1,1,Syn
6,36,2.078228684,6,36204,1,28870740,Syn
6,48,0.965677038,6,14495,1,62132574,Syn
6,12,12000000,6,35226,1,1,Syn
6,12,12000000,6,58938,1,1,Syn
6,12,266666.6667,6,56404,1,45,Syn
6,12,12000000,6,32394,1,1,Syn
6,12,12000000,6,16198,1,1,Syn
6,12,255319.1489,6,54505,1,47,Syn
6,12,12000000,6,30799,1,1,Syn
6,12,237623.7624,6,32962,1,101,Syn
6,12,12000000,6,24548,1,1,Syn
6,12,250000,6,36969,1,48,Syn
6,60,0.917595125,6,55324,1,65388316,Syn
6,12,480000,6,10099,1,50,Syn
6,12,212389.3805,6,41759,1,113,Syn
6,12,12000000,6,62725,1,1,Syn
6,12,413793.1034,6,64326,1,58,Syn
6,12,230769.2308,6,43724,1,104,Syn
6,84,1.832455061,6,63010,1,65485917,Syn
6,12,12000000,6,15556,1,1,Syn
6,12,230769.2308,6,25131,1,104,Syn
6,12,240000,6,36488,1,100,Syn
6,12,220183.4862,6,7275,1,109,Syn
6,12,242424.2424,6,12253,1,99,Syn
6,12,12000000,6,56620,1,1,Syn
6,12,235294.1176,6,62393,1,102,Syn
6,12,12000000,6,14125,1,1,Syn
6,12,12000000,6,44559,1,1,Syn
6,12,12000000,6,26827,1,1,Syn
6,12,470588.2353,6,56268,1,51,Syn
6,12,12000000,6,11548,1,1,Syn
6,12,12000000,6,29879,1,1,Syn
6,12,214285.7143,6,8641,1,112,Syn
6,12,12000000,6,63114,1,1,Syn
6,12,12000000,6,61285,1,1,Syn
6,12,266666.6667,6,26391,1,45,Syn
6,24,8.841309545,6,20936,1,2714530,Syn
6,12,436363.6364,6,33071,1,55,Syn
6,12,230769.2308,6,34677,1,104,Syn
6,12,12000000,6,19232,1,1,Syn
6,12,237623.7624,6,10478,1,101,Syn
6,12,12000000,6,18126,1,1,Syn
6,12,240000,6,34486,1,100,Syn
6,12,12000000,6,62978,1,1,Syn
6,12,240000,6,48443,1,100,Syn
6,12,224299.0654,6,58869,1,107,Syn
6,48,1.342197474,6,56129,1,44702811,Syn
6,12,208695.6522,6,52822,1,115,Syn
6,36,1.37143394,6,63393,1,34999863,Syn
6,12,263736.2637,6,10073,1,91,Syn
6,12,12000000,6,22846,1,1,Syn
6,12,12000000,6,24552,1,1,Syn
6,12,436363.6364,6,65448,1,55,Syn
6,12,210526.3158,6,24946,1,114,Syn
6,12,12000000,6,9711,1,1,Syn
6,12,12000000,6,40056,1,1,Syn
6,84,2.055803695,6,64535,1,58371332,Syn
6,12,436363.6364,6,38062,1,55,Syn
6,12,12000000,6,65347,1,1,Syn
6,12,452830.1887,6,26507,1,53,Syn
6,12,12000000,6,37368,1,1,Syn
6,12,240000,6,34364,1,100,Syn
6,12,12000000,6,61421,1,1,Syn
6,12,279069.7674,6,14040,1,43,Syn
6,12,250000,6,24256,1,48,Syn
6,12,184615.3846,6,10048,1,130,Syn
6,12,12000000,6,27760,1,1,Syn
6,12,6000000,6,5292,1,2,Syn
6,12,240000,6,37218,1,100,Syn
6,24,3.312317141,6,27574,1,7245683,Syn
6,12,244897.9592,6,7429,1,98,Syn
6,12,240000,6,57183,1,50,Syn
6,12,12000000,6,33916,1,1,Syn
6,12,212389.3805,6,23999,1,113,Syn
6,84,2.023882426,6,667,1,65221180,Syn
6,12,220183.4862,6,5718,1,109,Syn
6,12,12000000,6,29261,1,1,Syn
6,12,12000000,6,50593,1,1,Syn
6,12,228571.4286,6,43290,1,105,Syn
6,48,2.465346474,6,31690,1,34072290,Syn
6,12,6000000,6,16397,1,2,Syn
6,12,12000000,6,13083,1,1,Syn
6,12,214285.7143,6,56743,1,112,Syn
6,12,180451.1278,6,60619,1,133,Syn
6,24,1.485645232,6,22769,1,16154597,Syn
6,12,240000,6,33713,1,50,Syn
6,12,12000000,6,9690,1,1,Syn
6,12,228571.4286,6,58149,1,105,Syn
6,12,12000000,6,16469,1,1,Syn
6,12,12000000,6,56590,1,1,Syn
6,12,235294.1176,6,11970,1,102,Syn
6,12,214285.7143,6,50004,1,112,Syn
6,12,12000000,6,27916,1,1,Syn
6,12,12000000,6,35712,1,1,Syn
6,12,244897.9592,6,56068,1,49,Syn
6,12,233009.7087,6,61630,1,103,Syn
6,12,12000000,6,53038,1,1,Syn
6,12,12000000,6,19947,1,1,Syn
6,12,247422.6804,6,63713,1,97,Syn
6,12,12000000,6,52086,1,1,Syn
6,12,12000000,6,52395,1,1,Syn
6,12,12000000,6,18954,1,1,Syn
6,12,12000000,6,10386,1,1,Syn
6,12,12000000,6,20956,1,1,Syn
6,12,12000000,6,20776,1,1,Syn
6,12,12000000,6,42173,1,1,Syn
6,12,255319.1489,6,64837,1,47,Syn
6,12,12000000,6,61441,1,1,Syn
6,12,4000000,6,56512,1,3,Syn
6,12,242424.2424,6,18446,1,99,Syn
6,12,12000000,6,41310,1,1,Syn
6,12,12000000,6,53023,1,1,Syn
6,12,6000000,6,41030,1,2,Syn
6,12,235294.1176,6,36608,1,102,Syn
6,12,452830.1887,6,63414,1,53,Syn
6,12,226415.0943,6,18699,1,106,Syn
6,12,214285.7143,6,39513,1,112,Syn
6,12,461538.4615,6,39967,1,52,Syn
6,12,233009.7087,6,25262,1,103,Syn
6,12,237623.7624,6,17478,1,101,Syn
6,12,12000000,6,52335,1,1,Syn
6,12,187500,6,11358,1,64,Syn
6,60,1.321818178,6,21246,1,63548831,Syn
6,12,233009.7087,6,64848,1,103,Syn
6,12,12000000,6,42957,1,1,Syn
6,12,250000,6,42181,1,48,Syn
6,12,12000000,6,49943,1,1,Syn
6,12,240000,6,38335,1,100,Syn
6,12,6000000,6,31224,1,2,Syn
6,12,12000000,6,49618,1,1,Syn
6,12,12000000,6,35439,1,1,Syn
6,12,233009.7087,6,36667,1,103,Syn
6,12,143712.5749,6,22369,1,167,Syn
520,1040,346666666.7,17,61850,0,3,Syn
6,12,12000000,6,50887,1,1,Syn
6,60,1.328537828,6,45212,1,54194919,Syn
6,84,2.710165647,6,53511,1,48705510,Syn
6,12,218181.8182,6,61468,1,110,Syn
6,12,12000000,6,40061,1,1,Syn
6,12,148148.1481,6,11522,1,162,Syn
6,12,230769.2308,6,34804,1,104,Syn
6,12,480000,6,52486,1,50,Syn
6,12,200000,6,56687,1,120,Syn
6,12,12000000,6,6978,1,1,Syn
6,12,153846.1538,6,63426,1,78,Syn
6,12,220183.4862,6,20098,1,109,Syn
6,12,237623.7624,6,60839,1,101,Syn
6,12,228571.4286,6,55124,1,105,Syn
6,12,6000000,6,34361,1,2,Syn
6,12,240000,6,19063,1,50,Syn
6,12,214285.7143,6,9967,1,112,Syn
6,12,235294.1176,6,46655,1,102,Syn
6,12,244897.9592,6,18099,1,98,Syn
6,12,12000000,6,28526,1,1,Syn
6,12,187500,6,5340,1,64,Syn
6,12,12000000,6,61830,1,1,Syn
6,12,369230.7692,6,50841,1,65,Syn
6,12,190476.1905,6,60579,1,126,Syn
6,12,212389.3805,6,64505,1,113,Syn
6,12,235294.1176,6,51276,1,102,Syn
6,12,272727.2727,6,15056,1,44,Syn
6,12,12000000,6,13163,1,1,Syn
6,12,240000,6,62021,1,100,Syn
6,12,12000000,6,20176,1,1,Syn
6,12,233009.7087,6,28727,1,103,Syn
6,12,240000,6,5774,1,100,Syn
6,12,237623.7624,6,43067,1,101,Syn
6,12,242424.2424,6,24882,1,99,Syn
6,12,342857.1429,6,49461,1,70,Syn
6,72,2.000012445,6,49581,1,53999664,Syn
6,12,12000000,6,537,1,1,Syn
6,12,12000000,6,33554,1,1,Syn
6,12,266666.6667,6,20330,1,45,Syn
6,12,12000000,6,23729,1,1,Syn
6,12,216216.2162,6,32743,1,111,Syn
6,12,12000000,6,9335,1,1,Syn
6,48,2.570396741,6,22038,1,37348320,Syn
6,12,203389.8305,6,10418,1,118,Syn
6,12,250000,6,17421,1,48,Syn
6,12,12000000,6,30951,1,1,Syn
6,12,328767.1233,6,34902,1,73,Syn
6,12,12000000,6,20485,1,1,Syn
6,12,244897.9592,6,20804,1,49,Syn
6,12,233009.7087,6,22393,1,103,Syn
6,12,198347.1074,6,5550,1,121,Syn
6,12,12000000,6,49049,1,1,Syn
6,12,12000000,6,50218,1,1,Syn
6,12,212389.3805,6,32898,1,113,Syn
6,12,244897.9592,6,32096,1,49,Syn
6,12,12000000,6,9493,1,1,Syn
6,12,12000000,6,45970,1,1,Syn
6,12,12000000,6,27169,1,1,Syn
6,12,12000000,6,8179,1,1,Syn
6,12,260869.5652,6,50995,1,46,Syn
6,12,275862.069,6,55109,1,87,Syn
6,12,12000000,6,48330,1,1,Syn
6,60,1.070805879,6,48321,1,56032565,Syn
6,12,406779.661,6,36344,1,59,Syn
6,12,237623.7624,6,690,1,101,Syn
6,48,1.796667048,6,64376,1,40074203,Syn
6,12,12000000,6,61249,1,1,Syn
6,12,12000000,6,29164,1,1,Syn
6,12,260869.5652,6,52249,1,46,Syn
6,12,242424.2424,6,47988,1,99,Syn
6,12,12000000,6,31977,1,1,Syn
6,12,12000000,6,17531,1,1,Syn
6,12,12000000,6,33694,1,1,Syn
6,12,444444.4444,6,63937,1,54,Syn
6,12,12000000,6,24958,1,1,Syn
6,60,1.281928339,6,46781,1,56165386,Syn
6,12,237623.7624,6,37537,1,101,Syn
6,12,12000000,6,16084,1,1,Syn
6,12,165517.2414,6,60548,1,145,Syn
6,12,12000000,6,27071,1,1,Syn
6,12,500000,6,44148,1,48,Syn
6,12,240000,6,8029,1,100,Syn
6,12,12000000,6,63474,1,1,Syn
6,12,244897.9592,6,51859,1,49,Syn
6,12,12000000,6,61073,1,1,Syn
6,12,6000000,6,21993,1,2,Syn
6,12,12000000,6,45862,1,1,Syn
6,12,12000000,6,50160,1,1,Syn
6,12,237623.7624,6,57617,1,101,Syn
6,12,12000000,6,54755,1,1,Syn
6,12,452830.1887,6,62119,1,53,Syn
6,48,2.64488535,6,61505,1,27222352,Syn
6,12,12000000,6,631,1,1,Syn
6,12,12000000,6,55231,1,1,Syn
6,12,12000000,6,51796,1,1,Syn
6,12,12000000,6,32197,1,1,Syn
6,12,12000000,6,59569,1,1,Syn
6,12,244897.9592,6,48923,1,49,Syn
6,12,12000000,6,17360,1,1,Syn
6,12,12000000,6,34644,1,1,Syn
6,12,12000000,6,47880,1,1,Syn
6,12,12000000,6,62129,1,1,Syn
6,12,12000000,6,23084,1,1,Syn
6,12,12000000,6,807,1,1,Syn
6,12,387096.7742,6,48859,1,62,Syn
6,12,12000000,6,39734,1,1,Syn
6,12,12000000,6,37813,1,1,Syn
6,12,12000000,6,43171,1,1,Syn
6,12,6000000,6,20759,1,2,Syn
6,12,12000000,6,20273,1,1,Syn
6,12,12000000,6,36723,1,1,Syn
6,12,235294.1176,6,17872,1,102,Syn
6,12,12000000,6,64232,1,1,Syn
6,12,244897.9592,6,8238,1,49,Syn
6,12,413793.1034,6,57323,1,58,Syn
6,12,12000000,6,62293,1,1,Syn
6,12,12000000,6,23972,1,1,Syn
6,12,226415.0943,6,22806,1,106,Syn
6,12,206896.5517,6,8642,1,116,Syn
6,12,212389.3805,6,12840,1,113,Syn
6,12,250000,6,61806,1,48,Syn
6,12,240000,6,30585,1,50,Syn
6,12,208695.6522,6,12915,1,115,Syn
6,12,235294.1176,6,49178,1,102,Syn
6,12,214285.7143,6,58748,1,112,Syn
6,60,1.110991731,6,47835,1,64806963,Syn
6,12,235294.1176,6,64436,1,51,Syn
6,12,461538.4615,6,48831,1,52,Syn
6,84,1.472974418,6,59534,1,73321029,Syn
6,12,275862.069,6,36594,1,87,Syn
6,12,12000000,6,65216,1,1,Syn
6,12,452830.1887,6,33679,1,53,Syn
6,12,224299.0654,6,25150,1,107,Syn
6,12,12000000,6,28968,1,1,Syn
6,12,214285.7143,6,53088,1,112,Syn
6,12,12000000,6,45354,1,1,Syn
6,60,1.220822015,6,7936,1,58976656,Syn
6,12,240000,6,45425,1,100,Syn
6,72,1.907406501,6,9071,1,50330121,Syn
6,12,237623.7624,6,33841,1,101,Syn
6,12,12000000,6,53418,1,1,Syn
6,12,12000000,6,41318,1,1,Syn
6,12,12000000,6,50375,1,1,Syn
6,12,12000000,6,47219,1,1,Syn
6,12,12000000,6,61427,1,1,Syn
6,12,6000000,6,63409,1,2,Syn
6,12,206896.5517,6,30586,1,116,Syn
6,12,255319.1489,6,15553,1,47,Syn
6,72,1.340830662,6,10498,1,62647732,Syn
0,0,0,6,22,0,355070,Syn
6,12,393442.623,6,18928,1,61,Syn
6,12,12000000,6,28054,1,1,Syn
6,12,12000000,6,8698,1,1,Syn
6,12,12000000,6,8337,1,1,Syn
6,48,1.325836582,6,7555,1,45254446,Syn
6,12,12000000,6,30134,1,1,Syn
6,36,0.856377297,6,41689,1,42037546,Syn
6,12,212389.3805,6,48408,1,113,Syn
6,72,1.843530007,6,47125,1,52074010,Syn
6,12,208695.6522,6,46039,1,115,Syn
6,12,222222.2222,6,11063,1,108,Syn
6,12,242424.2424,6,21002,1,99,Syn
6,12,260869.5652,6,61176,1,46,Syn
6,12,328767.1233,6,62118,1,73,Syn
6,12,12000000,6,45224,1,1,Syn
6,12,12000000,6,10422,1,1,Syn
6,12,208695.6522,6,64867,1,115,Syn
6,60,1.106129806,6,49185,1,65091818,Syn
6,12,12000000,6,51407,1,1,Syn
6,12,260869.5652,6,51055,1,46,Syn
6,12,237623.7624,6,45402,1,101,Syn
6,12,12000000,6,35101,1,1,Syn
6,12,6000000,6,11158,1,2,Syn
6,12,201680.6723,6,8584,1,119,Syn
6,12,12000000,6,14067,1,1,Syn
6,12,12000000,6,19299,1,1,Syn
6,12,292682.9268,6,64399,1,82,Syn
6,12,212389.3805,6,55827,1,113,Syn
6,48,1.187920609,6,64915,1,60610111,Syn
6,72,1.709731387,6,24992,1,56149171,Syn
6,12,12000000,6,48405,1,1,Syn
6,12,6000000,6,15224,1,2,Syn
6,12,235294.1176,6,52681,1,102,Syn
6,12,12000000,6,64737,1,1,Syn
6,24,6.298364551,6,36373,1,3810513,Syn
442,884,294666666.7,17,61850,0,3,Syn
6,12,228571.4286,6,39442,1,105,Syn
6,12,12000000,6,30334,1,1,Syn
6,24,14.84833355,6,46908,1,1616343,Syn
6,48,1.03083405,6,27720,1,58205295,Syn
6,12,242424.2424,6,61703,1,99,Syn
6,36,1.351656349,6,49713,1,35511985,Syn
6,12,230769.2308,6,48453,1,104,Syn
6,12,235294.1176,6,12478,1,102,Syn
6,36,1.244540572,6,37656,1,28926337,Syn
6,12,12000000,6,62091,1,1,Syn
6,12,222222.2222,6,14733,1,108,Syn
6,60,1.092279107,6,31657,1,65917218,Syn
6,12,12000000,6,15843,1,1,Syn
6,12,12000000,6,18071,1,1,Syn
6,12,12000000,6,8323,1,1,Syn
6,12,250000,6,56768,1,48,Syn
6,12,12000000,6,33475,1,1,Syn
6,12,240000,6,5422,1,100,Syn
6,12,12000000,6,64011,1,1,Syn
6,12,222222.2222,6,6782,1,108,Syn
6,12,212389.3805,6,20984,1,113,Syn
6,12,12000000,6,56177,1,1,Syn
6,12,12000000,6,51499,1,1,Syn
6,12,237623.7624,6,32045,1,101,Syn
6,72,1.552076985,6,20929,1,61852602,Syn
6,12,12000000,6,24645,1,1,Syn
6,12,226415.0943,6,6084,1,106,Syn
6,12,240000,6,59008,1,100,Syn
6,12,12000000,6,29078,1,1,Syn
6,12,228571.4286,6,18167,1,105,Syn
6,12,12000000,6,41877,1,1,Syn
6,72,1.65017276,6,39535,1,58175727,Syn
6,12,12000000,6,33905,1,1,Syn
6,12,12000000,6,26123,1,1,Syn
6,12,260869.5652,6,25970,1,46,Syn
6,12,6000000,6,34457,1,2,Syn
6,12,6000000,6,11121,1,2,Syn
6,12,173913.0435,6,32595,1,138,Syn
6,12,12000000,6,24127,1,1,Syn
6,12,12000000,6,23982,1,1,Syn
6,12,210526.3158,6,47184,1,114,Syn
6,12,196721.3115,6,21442,1,122,Syn
6,12,250000,6,40895,1,48,Syn
6,72,2.187506245,6,15192,1,43885589,Syn
6,12,12000000,6,62307,1,1,Syn
6,12,237623.7624,6,47110,1,101,Syn
6,12,12000000,6,30722,1,1,Syn
6,12,12000000,6,50026,1,1,Syn
6,12,250000,6,63292,1,48,Syn
6,12,12000000,6,20448,1,1,Syn
6,12,266666.6667,6,34456,1,45,Syn
6,12,12000000,6,11765,1,1,Syn
6,12,12000000,6,45032,1,1,Syn
6,12,167832.1678,6,8047,1,143,Syn
6,24,5.590099003,6,24008,1,4293305,Syn
6,12,12000000,6,38234,1,1,Syn
6,12,12000000,6,27692,1,1,Syn
6,12,240000,6,9047,1,100,Syn
6,12,201680.6723,6,55621,1,119,Syn
6,12,6000000,6,55733,1,2,Syn
6,12,12000000,6,59088,1,1,Syn
6,12,12000000,6,23409,1,1,Syn
6,12,12000000,6,54398,1,1,Syn
6,12,12000000,6,15531,1,1,Syn
6,12,195121.9512,6,10430,1,123,Syn
6,12,244897.9592,6,38332,1,49,Syn
6,12,230769.2308,6,46496,1,52,Syn
6,12,12000000,6,65225,1,1,Syn
6,12,12000000,6,50291,1,1,Syn
6,12,12000000,6,43298,1,1,Syn
6,12,12000000,6,49947,1,1,Syn
6,12,12000000,6,57086,1,1,Syn
6,12,12000000,6,15577,1,1,Syn
6,12,12000000,6,61096,1,1,Syn
6,12,12000000,6,28956,1,1,Syn
0,0,0,6,22,0,682047,Syn
6,12,216216.2162,6,11312,1,111,Syn
6,12,12000000,6,42656,1,1,Syn
6,12,244897.9592,6,61483,1,98,Syn
6,12,210526.3158,6,48785,1,114,Syn
6,12,233009.7087,6,30752,1,103,Syn
6,12,218181.8182,6,10429,1,110,Syn
6,12,12000000,6,20748,1,1,Syn
6,12,12000000,6,9999,1,1,Syn
6,12,12000000,6,35849,1,1,Syn
6,12,12000000,6,5680,1,1,Syn
6,12,12000000,6,20392,1,1,Syn
6,12,208695.6522,6,12484,1,115,Syn
6,12,342857.1429,6,36529,1,70,Syn
6,12,470588.2353,6,18432,1,51,Syn
6,48,1.60570926,6,41992,1,37366665,Syn
6,12,12000000,6,12918,1,1,Syn
6,12,12000000,6,23312,1,1,Syn
6,12,235294.1176,6,21832,1,102,Syn
6,60,1.859533295,6,7833,1,51625857,Syn
6,48,1.420663631,6,50240,1,50680540,Syn
6,60,0.917393767,6,18142,1,65402668,Syn
6,12,12000000,6,19050,1,1,Syn
6,12,12000000,6,32485,1,1,Syn
6,12,222222.2222,6,19272,1,108,Syn
6,12,255319.1489,6,64753,1,47,Syn
6,12,12000000,6,22435,1,1,Syn
6,12,12000000,6,37135,1,1,Syn
6,12,235294.1176,6,54981,1,102,Syn
6,12,12000000,6,61476,1,1,Syn
6,12,250000,6,8806,1,48,Syn
6,12,6000000,6,18443,1,2,Syn
6,96,2.502785512,6,28642,1,62330551,Syn
6,12,237623.7624,6,63331,1,101,Syn
6,12,228571.4286,6,9300,1,105,Syn
6,12,12000000,6,18154,1,1,Syn
6,12,12000000,6,36827,1,1,Syn
6,12,6000000,6,8487,1,2,Syn
6,12,237623.7624,6,8508,1,101,Syn
6,12,235294.1176,6,27138,1,102,Syn
6,12,12000000,6,41428,1,1,Syn
6,36,1.63807358,6,39509,1,29302713,Syn
6,12,205128.2051,6,54752,1,117,Syn
6,12,242424.2424,6,36453,1,99,Syn
6,12,12000000,6,33984,1,1,Syn
6,12,12000000,6,37549,1,1,Syn
6,12,242424.2424,6,5520,1,99,Syn
6,72,1.43283473,6,43365,1,67000051,Syn
6,12,12000000,6,63086,1,1,Syn
6,12,192000,6,62220,1,125,Syn
6,12,12000000,6,53495,1,1,Syn
6,12,12000000,6,41760,1,1,Syn
6,12,6000000,6,32863,1,2,Syn
6,60,0.971299712,6,37342,1,61772900,Syn
6,12,12000000,6,55152,1,1,Syn
6,12,210526.3158,6,53640,1,114,Syn
6,12,12000000,6,7550,1,1,Syn
6,12,12000000,6,16481,1,1,Syn
6,12,224299.0654,6,60825,1,107,Syn
6,12,240000,6,46632,1,100,Syn
6,12,12000000,6,64289,1,1,Syn
6,72,1.821149802,6,64509,1,59303194,Syn
6,12,235294.1176,6,48924,1,102,Syn
6,12,369230.7692,6,60086,1,65,Syn
6,12,12000000,6,21468,1,1,Syn
6,12,12000000,6,36100,1,1,Syn
6,12,12000000,6,10716,1,1,Syn
6,60,1.427270347,6,60767,1,50445944,Syn
6,12,12000000,6,6759,1,1,Syn
6,12,242424.2424,6,14013,1,99,Syn
6,12,12000000,6,54529,1,1,Syn
6,24,28.725658,6,10140,1,835490,Syn
6,12,12000000,6,32228,1,1,Syn
6,12,12000000,6,59538,1,1,Syn
6,36,1.147639228,6,65281,1,31368743,Syn
6,12,12000000,6,14487,1,1,Syn
6,12,12000000,6,37990,1,1,Syn
6,48,1.819605476,6,9624,1,39569017,Syn
6,36,2.521688836,6,48409,1,23793578,Syn
6,12,12000000,6,15940,1,1,Syn
6,12,12000000,6,48719,1,1,Syn
6,12,230769.2308,6,22343,1,104,Syn
6,12,12000000,6,39167,1,1,Syn
6,12,12000000,6,59160,1,1,Syn
6,72,1.338313666,6,18992,1,62765555,Syn
6,12,210526.3158,6,61137,1,114,Syn
6,12,222222.2222,6,25803,1,108,Syn
6,12,12000000,6,20660,1,1,Syn
6,12,12000000,6,8552,1,1,Syn
6,12,12000000,6,13538,1,1,Syn
6,12,250000,6,6401,1,48,Syn
6,60,1.443263458,6,63559,1,58201432,Syn
6,12,292682.9268,6,34423,1,82,Syn
6,12,196721.3115,6,22025,1,122,Syn
